ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,
0.0,74.500,22.00,48.00,6126.300,6051.800,8.656,217.0,1.481e+03,3.567e-02,4.762,5.129,235.5,9.209e+06,0.000,41.593,217.0,1.481e+03,3.567e-02,0.0,3.392e-02,3.752e-02,4.073e-02,14.2,5.06,220.4,9.97,0.0,-4.9,5.2,14.2,-92.9,6.3,18.1,3.7,-74.8,10.1,16.4,8.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.9459e+23,1.914e+02,1.336e+00,43.440,0.9997,4.7728e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.7311e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,75.000,22.00,48.00,6126.800,6051.800,8.654,215.3,1.333e+03,3.236e-02,4.762,5.129,234.7,9.209e+06,0.000,42.093,215.3,1.333e+03,3.236e-02,0.0,3.075e-02,3.406e-02,3.684e-02,13.8,5.12,220.0,9.97,0.0,-5.0,5.3,13.8,-93.5,6.4,13.1,3.7,-80.4,10.1,16.5,8.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.4865e+23,1.914e+02,1.337e+00,43.440,0.9998,4.3295e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.5703e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,75.500,22.00,48.00,6127.300,6051.800,8.653,213.7,1.201e+03,2.935e-02,4.762,5.129,234.0,9.209e+06,0.000,42.593,213.7,1.201e+03,2.935e-02,0.0,2.787e-02,3.091e-02,3.296e-02,12.3,5.18,220.8,9.97,0.0,-5.0,5.3,12.3,-94.1,6.5,6.5,3.9,-87.6,10.4,16.6,8.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0698e+23,1.914e+02,1.338e+00,43.440,0.9998,3.9273e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.4244e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,76.000,22.00,48.00,6127.800,6051.800,8.651,212.1,1.081e+03,2.663e-02,4.762,5.129,233.2,9.209e+06,0.000,43.093,212.1,1.081e+03,2.663e-02,0.0,2.527e-02,2.806e-02,3.048e-02,14.4,5.24,218.0,9.97,0.0,-5.1,5.4,14.4,-94.7,6.5,3.2,0.4,-91.5,6.9,16.6,8.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.6917e+23,1.914e+02,1.339e+00,43.440,0.9998,3.5625e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.2921e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,76.500,22.00,48.00,6128.300,6051.800,8.650,210.4,9.700e+02,2.409e-02,4.619,4.993,232.3,9.209e+06,0.000,42.304,210.4,9.700e+02,2.409e-02,0.0,2.285e-02,2.540e-02,2.764e-02,14.7,5.30,216.9,9.97,0.0,-5.2,5.4,14.7,-95.3,6.6,11.5,1.8,-83.8,8.4,16.6,8.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.3399e+23,1.914e+02,1.341e+00,43.440,0.9999,3.2230e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1690e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,77.000,22.00,48.00,6128.800,6051.800,8.649,208.7,8.705e+02,2.179e-02,4.619,4.993,231.5,9.209e+06,0.000,42.804,208.7,8.705e+02,2.179e-02,0.0,2.066e-02,2.299e-02,2.472e-02,13.4,5.37,217.4,9.97,-0.0,-5.2,5.5,13.4,-95.9,6.6,13.8,4.0,-82.1,10.6,16.7,8.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.0216e+23,1.914e+02,1.342e+00,43.440,0.9999,2.9159e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.0576e+22,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,77.500,22.00,48.00,6129.300,6051.800,8.647,207.0,7.812e+02,1.972e-02,4.619,4.993,230.6,9.209e+06,0.000,43.304,207.0,7.812e+02,1.972e-02,0.0,1.868e-02,2.082e-02,2.197e-02,11.4,5.43,218.5,9.97,-0.0,-5.3,5.6,11.4,-96.6,6.7,14.6,10.3,-82.0,17.0,16.8,8.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.7337e+23,1.914e+02,1.343e+00,43.440,1.0000,2.6380e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.5679e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,78.000,22.00,48.00,6129.800,6051.800,8.646,205.3,7.010e+02,1.784e-02,4.619,4.993,229.8,9.209e+06,0.000,43.804,205.3,7.010e+02,1.784e-02,0.0,1.689e-02,1.885e-02,2.003e-02,12.3,5.49,216.9,9.97,0.0,-5.3,5.6,12.3,-97.2,6.8,18.3,15.6,-78.9,22.3,16.8,8.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4732e+23,1.914e+02,1.344e+00,43.440,1.0000,2.3866e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.6561e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,78.500,22.00,48.00,6130.300,6051.800,8.644,203.3,6.266e+02,1.611e-02,4.454,4.899,228.8,9.209e+06,0.000,42.738,203.3,6.266e+02,1.611e-02,0.0,1.524e-02,1.703e-02,1.766e-02,9.6,5.55,218.5,9.97,-0.0,-5.4,5.7,9.6,-97.8,6.8,19.8,14.9,-78.0,21.7,16.9,8.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.2332e+23,1.914e+02,1.345e+00,43.440,1.0000,2.1550e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.8162e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,79.000,22.00,48.00,6130.800,6051.800,8.643,201.2,5.600e+02,1.454e-02,4.454,4.899,227.7,9.209e+06,0.000,43.238,201.2,5.600e+02,1.454e-02,0.0,1.375e-02,1.538e-02,1.606e-02,10.4,5.61,216.7,9.97,0.0,-5.5,5.8,10.4,-98.4,6.9,7.2,17.8,-91.2,24.7,16.9,8.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0165e+23,1.914e+02,1.347e+00,43.440,1.0000,1.9459e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.0578e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,79.500,22.00,48.00,6131.300,6051.800,8.642,199.1,5.006e+02,1.313e-02,4.454,4.899,226.7,9.209e+06,0.000,43.738,199.2,5.006e+02,1.313e-02,0.0,1.241e-02,1.390e-02,1.430e-02,8.9,5.67,217.2,9.97,-0.0,-5.5,5.8,8.9,-99.0,6.9,4.9,18.9,-94.1,25.8,16.9,8.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8208e+23,1.914e+02,1.348e+00,43.440,1.0000,1.7571e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.3729e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,80.000,22.00,48.00,6131.800,6051.800,8.640,197.1,4.474e+02,1.186e-02,4.454,4.899,225.6,9.209e+06,0.000,44.238,197.1,4.474e+02,1.186e-02,0.0,1.120e-02,1.256e-02,1.324e-02,11.7,5.74,213.5,9.97,0.0,-5.6,5.9,11.7,-99.6,6.9,-0.2,17.5,-99.8,24.4,17.0,8.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6442e+23,1.914e+02,1.349e+00,43.440,1.0000,1.5866e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.7546e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,80.500,22.00,48.00,6132.300,6051.800,8.639,195.3,3.982e+02,1.065e-02,4.293,4.665,224.7,9.209e+06,0.000,43.135,195.3,3.982e+02,1.065e-02,0.0,1.005e-02,1.129e-02,1.168e-02,9.6,5.80,214.6,9.97,-0.0,-5.6,6.0,9.6,-98.0,6.8,-4.5,18.1,-102.5,24.9,17.1,8.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4771e+23,1.914e+02,1.351e+00,43.440,1.0000,1.4254e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.1697e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,81.000,22.00,48.00,6132.800,6051.800,8.637,193.5,3.544e+02,9.570e-03,4.293,4.665,223.8,9.209e+06,0.000,43.635,193.5,3.544e+02,9.570e-03,0.0,9.026e-03,1.015e-02,1.041e-02,8.8,5.86,214.5,9.97,-0.0,-5.7,6.0,8.8,-96.3,6.7,-5.0,16.9,-101.4,23.6,17.1,8.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3269e+23,1.914e+02,1.352e+00,43.440,1.0000,1.2805e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.6443e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,81.500,22.00,48.00,6133.300,6051.800,8.636,191.7,3.155e+02,8.598e-03,4.293,4.665,222.8,9.209e+06,0.000,44.135,191.7,3.155e+02,8.598e-03,0.0,8.104e-03,9.122e-03,9.299e-03,8.2,5.92,214.2,9.97,0.0,-5.7,6.1,8.2,-94.4,7.1,-2.8,18.5,-97.2,25.7,17.1,8.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1921e+23,1.914e+02,1.353e+00,43.440,1.0000,1.1504e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.1723e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,82.000,22.00,48.00,6133.800,6051.800,8.634,189.9,2.808e+02,7.725e-03,4.293,4.665,221.8,9.209e+06,0.000,44.635,189.9,2.808e+02,7.725e-03,0.0,7.277e-03,8.201e-03,8.273e-03,7.1,5.98,214.4,9.97,-0.0,-5.8,6.2,7.1,-92.6,7.6,-1.2,19.7,-93.7,27.3,17.2,8.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.0709e+23,1.914e+02,1.354e+00,43.440,1.0000,1.0334e+23,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.7482e+21,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,82.500,22.00,48.00,6134.300,6051.800,8.633,188.4,2.489e+02,6.902e-03,4.145,4.445,221.0,9.209e+06,0.000,43.603,188.4,2.489e+02,6.902e-03,0.0,6.498e-03,7.332e-03,7.340e-03,6.3,6.04,214.3,9.97,-0.0,-5.9,6.2,6.3,-90.7,8.0,-4.4,14.6,-95.1,22.6,17.3,8.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.5701e+22,1.914e+02,1.355e+00,43.439,1.0000,9.2345e+22,97.74,96.49,44.00,2.0866e+17,0.00,0.00,28.00,3.3554e+21,2.26,3.51,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.1732e+16,0.00,0.00,16.00,
0.0,83.000,22.00,48.00,6134.800,6051.800,8.632,186.9,2.206e+02,6.168e-03,4.145,4.445,220.2,9.209e+06,0.000,44.103,186.9,2.206e+02,6.168e-03,0.0,5.803e-03,6.556e-03,6.479e-03,5.0,6.10,214.9,9.97,0.0,-5.9,6.3,5.0,-88.8,8.4,-3.2,12.3,-92.0,20.8,17.3,8.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.5522e+22,1.914e+02,1.356e+00,43.438,1.0000,8.2517e+22,97.74,96.49,44.00,3.7106e+17,0.00,0.00,28.00,3.0037e+21,2.26,3.51,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,7.4211e+16,0.00,0.00,16.00,
0.0,83.500,22.00,48.00,6135.300,6051.800,8.630,185.3,1.955e+02,5.512e-03,4.145,4.445,219.4,9.209e+06,0.000,44.603,185.3,1.955e+02,5.512e-03,0.0,5.183e-03,5.862e-03,5.765e-03,4.6,6.17,214.5,9.97,0.0,-6.0,6.4,4.6,-86.9,8.9,-16.3,9.0,-103.2,17.8,17.4,8.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.6425e+22,1.914e+02,1.357e+00,43.437,1.0000,7.3735e+22,97.73,96.48,44.00,6.5984e+17,0.00,0.00,28.00,2.6889e+21,2.27,3.52,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,1.3197e+17,0.00,0.00,16.00,
0.0,84.000,22.00,48.00,6135.800,6051.800,8.629,183.8,1.733e+02,4.926e-03,4.145,4.445,218.6,9.209e+06,0.000,45.103,183.8,1.733e+02,4.926e-03,0.0,4.629e-03,5.242e-03,5.053e-03,2.6,6.23,215.8,9.97,0.0,-6.0,6.4,2.6,-85.0,9.3,-11.5,5.8,-96.5,15.1,17.4,8.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.8296e+22,1.914e+02,1.358e+00,43.436,1.0000,6.5888e+22,97.73,96.47,44.00,1.1734e+18,0.00,0.00,28.00,2.4071e+21,2.27,3.52,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,2.3468e+17,0.00,0.00,16.00,
0.0,84.500,22.00,48.00,6136.300,6051.800,8.627,182.4,1.530e+02,4.383e-03,4.018,4.283,217.8,9.209e+06,0.000,44.221,182.4,1.530e+02,4.383e-03,0.0,4.116e-03,4.667e-03,4.393e-03,0.2,6.29,217.5,9.97,0.0,-6.1,6.5,0.2,-83.1,9.7,-3.6,2.5,-86.8,12.2,17.4,8.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.0774e+22,1.914e+02,1.358e+00,43.433,1.0000,5.8622e+22,97.72,96.46,44.00,1.3869e+18,0.00,0.00,28.00,2.1498e+21,2.28,3.54,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,2.7738e+17,0.00,0.00,16.00,
0.0,85.000,22.00,48.00,6136.800,6051.800,8.626,181.0,1.351e+02,3.900e-03,4.018,4.283,217.0,9.209e+06,0.000,44.721,181.0,1.351e+02,3.900e-03,0.0,3.660e-03,4.155e-03,3.828e-03,-1.8,6.35,219.0,9.97,0.0,-6.1,6.6,-1.8,-81.2,10.1,9.2,2.0,-72.0,12.1,17.5,8.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.4079e+22,1.914e+02,1.359e+00,43.431,1.0000,5.2157e+22,97.71,96.45,44.00,1.6393e+18,0.00,0.00,28.00,1.9200e+21,2.29,3.55,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,3.2785e+17,0.00,0.00,16.00,
0.0,85.500,22.00,48.00,6137.300,6051.800,8.625,179.6,1.193e+02,3.470e-03,4.018,4.283,216.3,9.209e+06,0.000,45.221,179.6,1.193e+02,3.470e-03,0.0,3.255e-03,3.700e-03,3.371e-03,-2.9,6.41,219.4,9.97,-0.0,-6.2,6.6,-2.9,-79.4,10.5,8.4,-2.7,-70.9,7.9,17.6,8.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.8123e+22,1.914e+02,1.360e+00,43.429,1.0000,4.6406e+22,97.70,96.43,44.00,1.9375e+18,0.00,0.00,28.00,1.7148e+21,2.30,3.56,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,3.8751e+17,0.00,0.00,16.00,
0.0,86.000,22.00,48.00,6137.800,6051.800,8.623,178.2,1.054e+02,3.088e-03,4.018,4.283,215.5,9.209e+06,0.000,45.721,178.2,1.054e+02,3.088e-03,0.0,2.895e-03,3.294e-03,2.952e-03,-4.4,6.47,220.4,9.97,0.0,-6.3,6.7,-4.4,-77.5,11.0,7.7,0.4,-69.7,11.4,17.6,8.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.2823e+22,1.915e+02,1.361e+00,43.427,1.0000,4.1288e+22,97.69,96.42,44.00,2.2901e+18,0.00,0.01,28.00,1.5315e+21,2.31,3.58,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.5802e+17,0.00,0.00,16.00,
0.0,86.500,22.00,48.00,6138.300,6051.800,8.622,177.0,9.269e+01,2.734e-03,3.902,4.109,214.8,9.209e+06,0.000,44.903,177.0,9.269e+01,2.734e-03,0.0,2.561e-03,2.918e-03,2.587e-03,-5.4,6.53,220.9,9.97,-0.0,-6.3,6.7,-5.4,-75.6,11.4,1.2,-3.7,-74.4,7.7,17.6,8.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.7920e+22,1.915e+02,1.362e+00,43.423,1.0000,3.6552e+22,97.67,96.39,44.00,2.4661e+18,0.00,0.01,28.00,1.3647e+21,2.32,3.60,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.9323e+17,0.00,0.00,16.00,
0.0,87.000,22.00,48.00,6138.800,6051.800,8.620,175.9,8.154e+01,2.421e-03,3.902,4.109,214.2,9.209e+06,0.000,45.403,175.9,8.154e+01,2.421e-03,0.0,2.266e-03,2.586e-03,2.345e-03,-3.1,6.59,217.7,9.97,0.0,-6.4,6.8,-3.1,-73.7,11.8,-1.8,-1.2,-75.5,10.6,17.7,8.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.3578e+22,1.915e+02,1.362e+00,43.419,1.0000,3.2359e+22,97.66,96.37,44.00,2.6557e+18,0.01,0.01,28.00,1.2160e+21,2.34,3.62,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.3114e+17,0.00,0.00,16.00,
0.0,87.500,22.00,48.00,6139.300,6051.800,8.619,174.8,7.173e+01,2.143e-03,3.902,4.109,213.6,9.209e+06,0.000,45.903,174.8,7.173e+01,2.143e-03,0.0,2.006e-03,2.291e-03,2.068e-03,-3.5,6.65,217.4,9.97,0.0,-6.4,6.9,-3.5,-71.8,12.2,3.1,0.1,-68.7,12.3,17.8,8.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.9734e+22,1.915e+02,1.363e+00,43.415,1.0000,2.8647e+22,97.64,96.34,44.00,2.8599e+18,0.01,0.01,28.00,1.0835e+21,2.35,3.64,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.7197e+17,0.00,0.00,16.00,
0.0,88.000,22.00,48.00,6139.800,6051.800,8.618,173.6,6.311e+01,1.898e-03,3.902,4.109,212.9,9.209e+06,0.000,46.403,173.6,6.311e+01,1.898e-03,0.0,1.775e-03,2.030e-03,1.816e-03,-4.3,6.71,217.7,9.97,0.0,-6.5,6.9,-4.3,-69.9,12.6,2.9,-5.2,-67.0,7.4,17.8,8.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.6330e+22,1.915e+02,1.364e+00,43.411,1.0000,2.5361e+22,97.63,96.32,44.00,3.0797e+18,0.01,0.01,28.00,9.6551e+20,2.37,3.67,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,6.1594e+17,0.00,0.00,16.00,
0.0,88.500,22.00,48.00,6140.300,6051.800,8.616,172.5,5.535e+01,1.675e-03,3.814,3.999,212.4,9.209e+06,0.000,45.846,172.6,5.535e+01,1.675e-03,0.0,1.565e-03,1.792e-03,1.554e-03,-7.2,6.78,220.5,9.97,0.0,-6.5,7.0,-7.2,-68.1,13.0,-5.5,-2.4,-73.6,10.7,17.9,8.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.3236e+22,1.915e+02,1.365e+00,43.408,1.0000,2.2378e+22,97.62,96.31,44.00,2.9076e+18,0.01,0.01,28.00,8.5506e+20,2.37,3.68,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.8153e+17,0.00,0.00,16.00,
0.0,89.000,22.00,48.00,6140.800,6051.800,8.615,171.5,4.855e+01,1.478e-03,3.814,3.999,211.8,9.209e+06,0.000,46.346,171.5,4.855e+01,1.478e-03,0.0,1.380e-03,1.582e-03,1.363e-03,-7.8,6.84,220.5,9.97,-0.0,-6.6,7.1,-7.8,-66.2,13.5,-4.1,-1.3,-70.3,12.1,17.9,8.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0506e+22,1.916e+02,1.365e+00,43.406,1.0000,1.9746e+22,97.61,96.29,44.00,2.7452e+18,0.01,0.01,28.00,7.5724e+20,2.38,3.69,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.4904e+17,0.00,0.00,16.00,
0.0,89.500,22.00,48.00,6141.300,6051.800,8.613,170.5,4.259e+01,1.304e-03,3.814,3.999,211.2,9.209e+06,0.000,46.846,170.4,4.259e+01,1.304e-03,0.0,1.217e-03,1.397e-03,1.215e-03,-6.9,6.90,218.8,9.97,0.0,-6.7,7.1,-6.9,-64.3,13.9,-9.4,-0.9,-73.7,13.0,17.9,9.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8097e+22,1.916e+02,1.366e+00,43.404,1.0000,1.7423e+22,97.60,96.28,44.00,2.5918e+18,0.01,0.01,28.00,6.7062e+20,2.39,3.71,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,5.1837e+17,0.00,0.00,16.00,
0.0,90.000,22.00,48.00,6141.800,6051.800,8.612,169.4,3.735e+01,1.151e-03,3.814,3.999,210.6,9.209e+06,0.000,47.346,169.4,3.735e+01,1.151e-03,0.0,1.074e-03,1.234e-03,1.052e-03,-8.6,6.96,220.3,9.97,0.0,-6.7,7.2,-8.6,-62.4,14.3,-10.1,1.5,-72.5,15.7,18.0,9.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5971e+22,1.916e+02,1.367e+00,43.402,1.0000,1.5374e+22,97.59,96.26,44.00,2.4470e+18,0.01,0.02,28.00,5.9390e+20,2.40,3.72,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.8941e+17,0.00,0.00,16.00,
0.0,90.500,22.00,48.00,6142.300,6051.800,8.611,168.9,3.269e+01,1.010e-03,3.748,3.839,210.3,9.209e+06,0.000,47.033,168.8,3.269e+01,1.010e-03,0.0,9.420e-04,1.084e-03,9.244e-04,-8.5,7.02,219.9,9.97,-0.0,-6.8,7.3,-8.5,-60.5,14.7,-5.3,1.3,-65.8,16.0,18.1,9.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4022e+22,1.916e+02,1.367e+00,43.397,1.0000,1.3493e+22,97.57,96.23,44.00,2.3902e+18,0.01,0.02,28.00,5.2546e+20,2.42,3.75,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,4.7805e+17,0.00,0.00,16.00,
