      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  124.200  40.65710 -113.43830 1.2148e-008 1.7939e-003  472.92  -53.20   20.97 1.2295e-008 1.5582e-003  405.87  -83.79   22.05   7.76  17.24  94.17  59.40  52.79   6.99   3.42  84.21  49.95  454.68  421.22   0
      0.00  124.100  40.65710 -113.43830 1.2276e-008 1.8055e-003  471.12  -53.55   21.25 1.2578e-008 1.5507e-003  394.94  -85.46   21.15   7.76  17.27  93.95  59.34  52.67   6.98   5.20  84.43  49.87  453.76  415.46   0
      0.00  124.000  40.65710 -113.43830 1.2407e-008 1.8172e-003  469.31  -53.90   21.52 1.2788e-008 1.5594e-003  390.72  -91.11   21.31   7.77  17.30  93.72  59.27  52.56   6.97   7.03  84.65  49.79  452.83  413.18   0
      0.00  123.900  40.65710 -113.43830 1.2539e-008 1.8291e-003  467.50  -54.25   21.80 1.3171e-008 1.4995e-003  364.88  -84.99   15.70   7.77  17.32  93.50  59.21  52.44   6.96   5.55  84.87  49.71  451.90  399.24   0
      0.00  123.800  40.65710 -113.43830 1.2673e-008 1.8410e-003  465.69  -54.60   22.07 1.3482e-008 1.4880e-003  353.83  -74.38   23.56   7.77  17.35  93.27  59.14  52.32   6.95   6.21  85.09  49.63  450.97  393.10   0
      0.00  123.700  40.65710 -113.43830 1.2810e-008 1.8531e-003  463.87  -54.94   22.34 1.3750e-008 1.4704e-003  342.88  -66.48   28.84   7.78  17.37  93.04  59.07  52.20   6.94   3.24  85.31  49.55  450.04  386.92   0
      0.00  123.600  40.65710 -113.43830 1.2948e-008 1.8654e-003  462.05  -55.28   22.61 1.3780e-008 1.5042e-003  350.09  -70.88   23.44   7.78  17.40  92.81  59.01  52.08   6.94   3.36  85.52  49.46  449.10  390.92   0
      0.00  123.500  40.65710 -113.43830 1.3089e-008 1.8777e-003  460.22  -55.61   22.88 1.3746e-008 1.5564e-003  363.21  -62.38   26.87   7.78  17.42  92.57  58.94  51.96   6.93   2.85  85.74  49.38  448.16  398.13   0
      0.00  123.400  40.65710 -113.43830 1.3263e-008 1.8899e-003  457.21  -55.94   23.15 1.3805e-008 1.5927e-003  370.18  -48.93   30.98   7.79  17.45  92.10  58.88  51.84   6.92   3.70  85.96  49.30  446.64  401.88   0
      0.00  123.300  40.65710 -113.43830 1.3406e-008 1.9025e-003  455.49  -56.27   23.41 1.4004e-008 1.5927e-003  365.01  -46.32   20.31   7.79  17.48  91.88  58.81  51.72   6.91   5.14  86.17  49.22  445.74  399.02   0
      0.00  123.200  40.65710 -113.43830 1.3549e-008 1.9153e-003  453.82  -56.59   23.67 1.4239e-008 1.6099e-003  362.98  -52.69   19.89   7.79  17.50  91.68  58.74  51.60   6.90   4.14  86.38  49.14  444.87  397.86   0
      0.00  123.100  40.65710 -113.43830 1.3693e-008 1.9283e-003  452.20  -56.91   23.94 1.4347e-008 1.6255e-003  363.80  -54.42   19.66   7.80  17.53  91.48  58.68  51.48   6.89   4.49  86.59  49.06  444.02  398.26   0
      0.00  123.000  40.65710 -113.43830 1.3837e-008 1.9414e-003  450.62  -57.23   24.20 1.4526e-008 1.6410e-003  362.84  -56.80   17.17   7.80  17.55  91.29  58.61  51.35   6.89   2.76  86.80  48.98  443.19  397.69   0
      0.00  122.900  40.65710 -113.43830 1.3983e-008 1.9546e-003  449.09  -57.54   24.45 1.4582e-008 1.6671e-003  367.28  -71.70   12.71   7.80  17.58  91.11  58.54  51.23   6.88   1.74  87.01  48.89  442.38  400.06   0
      0.00  122.800  40.65710 -113.43830 1.4128e-008 1.9679e-003  447.60  -57.85   24.71 1.4568e-008 1.7271e-003  380.98  -78.89    8.08   7.81  17.60  90.93  58.48  51.11   6.87   4.19  87.21  48.81  441.59  407.41   0
      0.00  122.700  40.65710 -113.43830 1.4275e-008 1.9814e-003  446.15  -58.15   24.96 1.4701e-008 1.7167e-003  375.36  -84.38    8.60   7.81  17.63  90.77  58.41  50.99   6.86   5.29  87.42  48.73  440.82  404.34   0
      0.00  122.600  40.65710 -113.43830 1.4422e-008 1.9951e-003  444.75  -58.45   25.21 1.4629e-008 1.7807e-003  391.35  -87.95   13.42   7.81  17.65  90.61  58.34  50.87   6.85   4.97  87.62  48.65  440.07  412.81   0
      0.00  122.500  40.65710 -113.43830 1.4570e-008 2.0088e-003  443.38  -58.75   25.46 1.4703e-008 1.8046e-003  394.72  -99.20    6.72   7.82  17.68  90.45  58.28  50.74   6.84   3.30  87.82  48.56  439.34  414.54   0
