ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,450.500,22.00,48.00,3026.000,2575.500,0.980,157.5,4.623e-01,9.850e-06,47.781,51.760,256.4,1.481e+05,0.000,605.721,154.6,4.063e-01,8.790e-06,0.0,8.954e-06,1.083e-05,9.102e-06,-7.6,9.55,266.8,0.91,12.1,1.9,23.3,3.6,125.6,0.0,-11.4,55.4,114.2,55.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.1103e+20,2.980e+02,1.401e+00,27.871,0.9990,4.9890e+18,3.09,2.36,36.40,2.0027e+20,95.34,94.90,28.00,5.7687e+18,1.57,2.73,16.00,0.113
0.0,451.000,22.00,48.00,3026.500,2575.500,0.980,157.4,4.575e-01,9.755e-06,47.781,51.760,256.3,1.481e+05,0.000,606.221,154.4,4.020e-01,8.704e-06,0.0,8.868e-06,1.073e-05,8.900e-06,-8.8,9.55,268.4,0.91,12.1,1.9,23.3,2.3,125.6,0.0,-11.0,54.9,114.6,54.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0900e+20,2.980e+02,1.401e+00,27.871,0.9990,4.9406e+18,3.09,2.36,36.40,1.9835e+20,95.34,94.90,28.00,5.7138e+18,1.57,2.73,16.00,0.113
0.0,451.500,22.00,48.00,3027.000,2575.500,0.980,157.2,4.527e-01,9.661e-06,47.781,51.760,256.2,1.481e+05,0.000,606.721,154.3,3.978e-01,8.619e-06,0.0,8.783e-06,1.063e-05,8.926e-06,-7.6,9.55,266.6,0.91,12.1,1.9,23.3,3.6,125.6,0.0,-11.6,59.1,114.0,59.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0699e+20,2.980e+02,1.401e+00,27.870,0.9990,4.8927e+18,3.09,2.36,36.40,1.9644e+20,95.34,94.90,28.00,5.6594e+18,1.57,2.73,16.00,0.113
0.0,452.000,22.00,48.00,3027.500,2575.500,0.979,157.1,4.480e-01,9.568e-06,47.781,51.760,256.1,1.481e+05,0.000,607.221,154.2,3.936e-01,8.535e-06,0.0,8.699e-06,1.053e-05,8.680e-06,-9.3,9.55,268.9,0.91,12.1,1.9,23.3,1.7,125.6,0.0,-15.6,56.6,110.0,56.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0500e+20,2.980e+02,1.401e+00,27.870,0.9990,4.8453e+18,3.09,2.36,36.40,1.9455e+20,95.34,94.90,28.00,5.6055e+18,1.57,2.73,16.00,0.113
0.0,452.500,22.00,48.00,3028.000,2575.500,0.979,157.0,4.433e-01,9.476e-06,47.781,51.760,256.0,1.481e+05,0.000,607.721,154.1,3.894e-01,8.451e-06,0.0,8.615e-06,1.042e-05,8.713e-06,-8.1,9.55,267.0,0.91,12.1,1.9,23.3,3.1,125.6,0.0,-23.2,55.6,102.4,55.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0303e+20,2.980e+02,1.401e+00,27.870,0.9990,4.7983e+18,3.09,2.36,36.40,1.9268e+20,95.34,94.90,28.00,5.5522e+18,1.57,2.73,16.00,0.113
0.0,453.000,22.00,48.00,3028.500,2575.500,0.979,156.9,4.387e-01,9.385e-06,47.781,51.760,255.9,1.481e+05,0.000,608.221,153.9,3.853e-01,8.369e-06,0.0,8.532e-06,1.032e-05,8.822e-06,-6.0,9.55,264.0,0.91,12.1,2.0,23.4,5.4,125.6,0.0,-11.1,61.0,114.5,61.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0108e+20,2.980e+02,1.401e+00,27.870,0.9990,4.7518e+18,3.09,2.36,36.40,1.9083e+20,95.34,94.90,28.00,5.4993e+18,1.57,2.73,16.00,0.113
0.0,453.500,22.00,48.00,3029.000,2575.500,0.979,156.7,4.342e-01,9.295e-06,47.781,51.760,255.8,1.481e+05,0.000,608.721,153.8,3.812e-01,8.287e-06,0.0,8.450e-06,1.022e-05,8.760e-06,-5.8,9.55,263.5,0.91,12.2,2.0,23.4,5.7,125.6,0.0,-6.2,60.3,119.4,60.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9915e+20,2.980e+02,1.401e+00,27.870,0.9990,4.7058e+18,3.09,2.36,36.40,1.8900e+20,95.34,94.90,28.00,5.4470e+18,1.57,2.74,16.00,0.113
0.0,454.000,22.00,48.00,3029.500,2575.500,0.978,156.6,4.296e-01,9.206e-06,47.781,51.760,255.7,1.481e+05,0.000,609.221,153.7,3.772e-01,8.206e-06,0.0,8.369e-06,1.013e-05,8.746e-06,-5.0,9.55,262.3,0.91,12.2,2.0,23.4,6.6,125.6,0.0,-8.9,61.4,116.7,61.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9723e+20,2.980e+02,1.401e+00,27.870,0.9990,4.6602e+18,3.09,2.36,36.40,1.8718e+20,95.34,94.90,28.00,5.3951e+18,1.57,2.74,16.00,0.113
0.0,454.500,22.00,48.00,3030.000,2575.500,0.978,156.5,4.252e-01,9.117e-06,47.781,51.760,255.6,1.481e+05,0.000,609.721,153.6,3.732e-01,8.126e-06,0.0,8.288e-06,1.003e-05,8.610e-06,-5.6,9.55,263.0,0.91,12.2,2.0,23.4,6.0,125.6,0.0,-8.8,62.4,116.8,62.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9534e+20,2.980e+02,1.401e+00,27.870,0.9990,4.6150e+18,3.09,2.36,36.40,1.8538e+20,95.34,94.90,28.00,5.3438e+18,1.57,2.74,16.00,0.113
0.0,455.000,22.00,48.00,3030.500,2575.500,0.978,156.3,4.207e-01,9.030e-06,47.781,51.760,255.5,1.481e+05,0.000,610.221,153.4,3.693e-01,8.047e-06,0.0,8.209e-06,9.933e-06,8.456e-06,-6.4,9.55,264.0,0.91,12.2,2.0,23.4,5.1,125.6,0.0,-2.4,63.3,123.2,63.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9346e+20,2.980e+02,1.401e+00,27.870,0.9990,4.5702e+18,3.09,2.36,36.40,1.8360e+20,95.34,94.90,28.00,5.2929e+18,1.57,2.74,16.00,0.113
0.0,455.500,22.00,48.00,3031.000,2575.500,0.977,156.2,4.163e-01,8.942e-06,47.556,51.497,255.4,1.481e+05,0.000,607.842,153.3,3.653e-01,7.968e-06,0.0,8.129e-06,9.837e-06,8.365e-06,-6.5,9.55,264.1,0.91,12.2,2.0,23.5,5.0,125.6,0.0,-0.8,63.9,124.8,63.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9159e+20,2.980e+02,1.401e+00,27.870,0.9990,4.5257e+18,3.09,2.36,36.40,1.8182e+20,95.34,94.90,28.00,5.2423e+18,1.57,2.74,16.00,0.113
0.0,456.000,22.00,48.00,3031.500,2575.500,0.977,156.1,4.120e-01,8.856e-06,47.556,51.497,255.3,1.481e+05,0.000,608.342,153.2,3.615e-01,7.890e-06,0.0,8.051e-06,9.742e-06,8.268e-06,-6.6,9.55,264.2,0.91,12.2,2.0,23.5,4.8,125.6,0.0,5.3,67.2,130.9,67.2,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8974e+20,2.980e+02,1.401e+00,27.870,0.9990,4.4816e+18,3.08,2.36,36.40,1.8007e+20,95.34,94.90,28.00,5.1921e+18,1.57,2.74,16.00,0.113
0.0,456.500,22.00,48.00,3032.000,2575.500,0.977,156.0,4.077e-01,8.770e-06,47.556,51.497,255.2,1.481e+05,0.000,608.842,153.1,3.576e-01,7.812e-06,0.0,7.973e-06,9.647e-06,8.151e-06,-7.1,9.55,264.7,0.91,12.3,2.1,23.5,4.3,125.6,0.0,9.9,66.9,135.5,66.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8791e+20,2.980e+02,1.401e+00,27.870,0.9990,4.4379e+18,3.08,2.36,36.40,1.7833e+20,95.34,94.90,28.00,5.1425e+18,1.57,2.74,16.00,0.113
0.0,457.000,22.00,48.00,3032.500,2575.500,0.976,155.8,4.034e-01,8.686e-06,47.556,51.497,255.1,1.481e+05,0.000,609.342,152.9,3.538e-01,7.735e-06,0.0,7.896e-06,9.554e-06,8.052e-06,-7.3,9.55,264.9,0.91,12.3,2.1,23.5,4.1,125.6,0.0,10.5,63.9,136.1,63.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8609e+20,2.980e+02,1.401e+00,27.870,0.9990,4.3947e+18,3.08,2.36,36.40,1.7660e+20,95.34,94.90,28.00,5.0933e+18,1.57,2.74,16.00,0.113
0.0,457.500,22.00,48.00,3033.000,2575.500,0.976,155.7,3.992e-01,8.602e-06,47.556,51.497,255.0,1.481e+05,0.000,609.842,152.8,3.501e-01,7.660e-06,0.0,7.820e-06,9.462e-06,7.812e-06,-9.2,9.55,267.6,0.91,12.3,2.1,23.5,2.0,125.6,0.0,10.1,64.1,135.7,64.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8429e+20,2.980e+02,1.401e+00,27.870,0.9990,4.3519e+18,3.08,2.36,36.40,1.7490e+20,95.34,94.90,28.00,5.0445e+18,1.57,2.74,16.00,0.113
0.0,458.000,22.00,48.00,3033.500,2575.500,0.976,155.6,3.950e-01,8.519e-06,47.556,51.497,254.9,1.481e+05,0.000,610.342,152.7,3.463e-01,7.584e-06,0.0,7.744e-06,9.370e-06,7.551e-06,-11.4,9.55,270.7,0.91,12.3,2.1,23.6,-0.4,125.6,0.0,17.8,66.8,143.4,66.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8251e+20,2.980e+02,1.401e+00,27.870,0.9990,4.3094e+18,3.08,2.36,36.40,1.7321e+20,95.34,94.90,28.00,4.9963e+18,1.57,2.74,16.00,0.113
0.0,458.500,22.00,48.00,3034.000,2575.500,0.975,155.5,3.909e-01,8.436e-06,47.556,51.497,254.8,1.481e+05,0.000,610.842,152.6,3.427e-01,7.510e-06,0.0,7.669e-06,9.280e-06,7.530e-06,-10.7,9.55,269.7,0.91,12.3,2.1,23.6,0.3,125.6,0.0,12.7,59.8,138.3,59.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8075e+20,2.980e+02,1.401e+00,27.870,0.9990,4.2674e+18,3.08,2.36,36.40,1.7153e+20,95.34,94.90,28.00,4.9485e+18,1.57,2.74,16.00,0.113
0.0,459.000,22.00,48.00,3034.500,2575.500,0.975,155.3,3.868e-01,8.355e-06,47.556,51.497,254.7,1.481e+05,0.000,611.342,152.4,3.390e-01,7.436e-06,0.0,7.595e-06,9.190e-06,7.557e-06,-9.6,9.55,267.8,0.91,12.4,2.1,23.6,1.6,125.6,0.0,18.7,54.9,144.3,54.9,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7900e+20,2.980e+02,1.401e+00,27.870,0.9990,4.2259e+18,3.08,2.36,36.40,1.6988e+20,95.34,94.90,28.00,4.9012e+18,1.57,2.74,16.00,0.113
0.0,459.500,22.00,48.00,3035.000,2575.500,0.975,155.2,3.827e-01,8.274e-06,47.556,51.497,254.6,1.481e+05,0.000,611.842,152.3,3.354e-01,7.363e-06,0.0,7.522e-06,9.102e-06,7.580e-06,-8.4,9.55,266.0,0.91,12.4,2.2,23.6,2.9,125.6,0.0,20.0,56.0,145.6,56.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7727e+20,2.980e+02,1.401e+00,27.870,0.9990,4.1847e+18,3.08,2.36,36.40,1.6823e+20,95.34,94.90,28.00,4.8543e+18,1.57,2.74,16.00,0.113
0.0,460.000,22.00,48.00,3035.500,2575.500,0.974,155.1,3.787e-01,8.194e-06,47.556,51.497,254.5,1.481e+05,0.000,612.342,152.2,3.319e-01,7.291e-06,0.0,7.449e-06,9.014e-06,7.536e-06,-8.0,9.55,265.4,0.91,12.4,2.2,23.6,3.4,125.6,0.0,16.0,57.7,141.6,57.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7556e+20,2.980e+02,1.401e+00,27.870,0.9990,4.1439e+18,3.08,2.36,36.40,1.6661e+20,95.34,94.90,28.00,4.8079e+18,1.57,2.74,16.00,0.113
0.0,460.500,22.00,48.00,3036.000,2575.500,0.974,155.0,3.748e-01,8.115e-06,47.328,51.262,254.4,1.481e+05,0.000,609.914,152.1,3.283e-01,7.219e-06,0.0,7.377e-06,8.926e-06,7.416e-06,-8.6,9.55,266.1,0.91,12.4,2.2,23.6,2.7,125.6,0.0,23.3,58.3,148.9,58.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7386e+20,2.980e+02,1.401e+00,27.870,0.9990,4.1033e+18,3.08,2.36,36.40,1.6499e+20,95.35,94.90,28.00,4.7617e+18,1.57,2.74,16.00,0.113
0.0,461.000,22.00,48.00,3036.500,2575.500,0.974,154.8,3.708e-01,8.036e-06,47.328,51.262,254.3,1.481e+05,0.000,610.414,151.9,3.248e-01,7.148e-06,0.0,7.305e-06,8.839e-06,7.298e-06,-9.2,9.55,266.8,0.91,12.4,2.2,23.7,2.1,125.6,0.0,24.9,59.5,150.5,59.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7217e+20,2.980e+02,1.401e+00,27.870,0.9990,4.0631e+18,3.08,2.36,36.40,1.6339e+20,95.35,94.90,28.00,4.7159e+18,1.57,2.74,16.00,0.113
0.0,461.500,22.00,48.00,3037.000,2575.500,0.973,154.7,3.669e-01,7.958e-06,47.328,51.262,254.2,1.481e+05,0.000,610.914,151.8,3.213e-01,7.077e-06,0.0,7.234e-06,8.754e-06,7.211e-06,-9.4,9.55,267.0,0.91,12.4,2.2,23.7,1.9,125.6,0.0,28.7,57.7,154.3,57.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7050e+20,2.980e+02,1.401e+00,27.869,0.9990,4.0234e+18,3.08,2.36,36.40,1.6180e+20,95.35,94.90,28.00,4.6706e+18,1.57,2.74,16.00,0.113
0.0,462.000,22.00,48.00,3037.500,2575.500,0.973,154.6,3.631e-01,7.881e-06,47.328,51.262,254.1,1.481e+05,0.000,611.414,151.7,3.179e-01,7.008e-06,0.0,7.164e-06,8.669e-06,7.114e-06,-9.7,9.55,267.4,0.91,12.5,2.2,23.7,1.5,125.6,0.0,31.2,61.1,156.8,61.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6884e+20,2.980e+02,1.401e+00,27.869,0.9990,3.9840e+18,3.08,2.36,36.40,1.6023e+20,95.35,94.90,28.00,4.6258e+18,1.57,2.74,16.00,0.113
0.0,462.500,22.00,48.00,3038.000,2575.500,0.973,154.5,3.593e-01,7.804e-06,47.328,51.262,254.0,1.481e+05,0.000,611.914,151.6,3.145e-01,6.938e-06,0.0,7.095e-06,8.584e-06,6.984e-06,-10.5,9.55,268.5,0.91,12.5,2.3,23.7,0.7,125.6,0.0,36.1,59.7,161.7,59.7,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6721e+20,2.980e+02,1.401e+00,27.869,0.9990,3.9449e+18,3.08,2.36,36.40,1.5868e+20,95.35,94.90,28.00,4.5813e+18,1.57,2.74,16.00,0.113
0.0,463.000,22.00,48.00,3038.500,2575.500,0.972,154.3,3.555e-01,7.728e-06,47.328,51.262,253.9,1.481e+05,0.000,612.414,151.4,3.112e-01,6.870e-06,0.0,7.026e-06,8.501e-06,6.879e-06,-11.0,9.55,269.1,0.91,12.5,2.3,23.7,0.1,125.6,0.0,36.3,57.5,161.8,57.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6558e+20,2.980e+02,1.401e+00,27.869,0.9990,3.9063e+18,3.08,2.36,36.40,1.5714e+20,95.35,94.90,28.00,4.5373e+18,1.57,2.74,16.00,0.113
0.0,463.500,22.00,48.00,3039.000,2575.500,0.972,154.2,3.517e-01,7.653e-06,47.328,51.262,253.8,1.481e+05,0.000,612.914,151.3,3.078e-01,6.802e-06,0.0,6.958e-06,8.419e-06,6.822e-06,-10.9,9.55,268.8,0.91,12.5,2.3,23.8,0.3,125.6,0.0,33.9,62.6,159.5,62.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6398e+20,2.980e+02,1.401e+00,27.869,0.9990,3.8681e+18,3.08,2.36,36.40,1.5561e+20,95.35,94.90,28.00,4.4937e+18,1.57,2.74,16.00,0.113
0.0,464.000,22.00,48.00,3039.500,2575.500,0.972,154.1,3.481e-01,7.579e-06,47.328,51.262,253.7,1.481e+05,0.000,613.414,151.2,3.046e-01,6.735e-06,0.0,6.890e-06,8.337e-06,6.827e-06,-9.9,9.55,267.3,0.91,12.5,2.3,23.8,1.4,125.6,0.0,23.5,65.8,149.1,65.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6238e+20,2.980e+02,1.401e+00,27.869,0.9990,3.8302e+18,3.08,2.36,36.40,1.5410e+20,95.35,94.90,28.00,4.4506e+18,1.57,2.74,16.00,0.113
0.0,464.500,22.00,48.00,3040.000,2575.500,0.971,154.0,3.444e-01,7.506e-06,47.328,51.262,253.6,1.481e+05,0.000,613.914,151.1,3.013e-01,6.669e-06,0.0,6.823e-06,8.256e-06,6.827e-06,-9.0,9.55,265.9,0.91,12.5,2.3,23.8,2.4,125.6,0.0,25.4,58.5,151.0,58.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6081e+20,2.980e+02,1.401e+00,27.869,0.9990,3.7927e+18,3.08,2.36,36.40,1.5261e+20,95.35,94.90,28.00,4.4078e+18,1.57,2.74,16.00,0.113
0.0,465.000,22.00,48.00,3040.500,2575.500,0.971,153.8,3.408e-01,7.433e-06,47.328,51.262,253.5,1.481e+05,0.000,614.414,150.9,2.981e-01,6.603e-06,0.0,6.757e-06,8.176e-06,6.853e-06,-7.8,9.55,264.0,0.91,12.6,2.3,23.8,3.8,125.6,0.0,20.2,56.4,145.8,56.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5925e+20,2.980e+02,1.401e+00,27.869,0.9990,3.7556e+18,3.08,2.36,36.40,1.5113e+20,95.35,94.90,28.00,4.3655e+18,1.57,2.74,16.00,0.113
0.0,465.500,22.00,48.00,3041.000,2575.500,0.971,153.7,3.372e-01,7.360e-06,47.101,50.968,253.4,1.481e+05,0.000,611.960,150.8,2.949e-01,6.537e-06,0.0,6.691e-06,8.096e-06,6.788e-06,-7.8,9.55,263.8,0.91,12.6,2.3,23.8,3.8,125.6,0.0,28.6,54.5,154.2,54.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5769e+20,2.980e+02,1.401e+00,27.869,0.9990,3.7186e+18,3.08,2.36,36.40,1.4965e+20,95.35,94.90,28.00,4.3233e+18,1.57,2.74,16.00,0.113
0.0,466.000,22.00,48.00,3041.500,2575.500,0.970,153.6,3.336e-01,7.288e-06,47.101,50.968,253.2,1.481e+05,0.000,612.460,150.7,2.917e-01,6.473e-06,0.0,6.626e-06,8.017e-06,6.730e-06,-7.7,9.55,263.5,0.91,12.6,2.4,23.9,4.0,125.6,0.0,33.7,49.1,159.3,49.1,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5615e+20,2.980e+02,1.401e+00,27.869,0.9990,3.6819e+18,3.08,2.36,36.40,1.4819e+20,95.35,94.90,28.00,4.2816e+18,1.57,2.74,16.00,0.113
0.0,466.500,22.00,48.00,3042.000,2575.500,0.970,153.5,3.301e-01,7.217e-06,47.101,50.968,253.1,1.481e+05,0.000,612.960,150.6,2.886e-01,6.408e-06,0.0,6.561e-06,7.939e-06,6.592e-06,-8.7,9.55,264.9,0.91,12.6,2.4,23.9,2.9,125.6,0.0,41.4,46.5,167.0,46.5,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5463e+20,2.980e+02,1.401e+00,27.869,0.9990,3.6457e+18,3.08,2.36,36.40,1.4674e+20,95.35,94.90,28.00,4.2402e+18,1.57,2.74,16.00,0.113
0.0,467.000,22.00,48.00,3042.500,2575.500,0.970,153.3,3.266e-01,7.147e-06,47.101,50.968,253.0,1.481e+05,0.000,613.460,150.4,2.855e-01,6.345e-06,0.0,6.497e-06,7.861e-06,6.627e-06,-7.3,9.55,262.8,0.91,12.6,2.4,23.9,4.5,125.6,0.0,33.2,44.6,158.8,44.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5312e+20,2.980e+02,1.401e+00,27.869,0.9990,3.6097e+18,3.08,2.36,36.40,1.4531e+20,95.35,94.90,28.00,4.1992e+18,1.57,2.74,16.00,0.113
0.0,467.500,22.00,48.00,3043.000,2575.500,0.970,153.2,3.232e-01,7.077e-06,47.101,50.968,252.9,1.481e+05,0.000,613.960,150.3,2.824e-01,6.282e-06,0.0,6.433e-06,7.785e-06,6.510e-06,-8.0,9.55,263.7,0.91,12.7,2.4,23.9,3.6,125.6,0.0,36.2,32.4,161.8,32.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5162e+20,2.980e+02,1.401e+00,27.869,0.9990,3.5742e+18,3.08,2.36,36.40,1.4389e+20,95.35,94.90,28.00,4.1587e+18,1.57,2.74,16.00,0.113
0.0,468.000,22.00,48.00,3043.500,2575.500,0.969,153.1,3.197e-01,7.008e-06,47.101,50.968,252.8,1.481e+05,0.000,614.460,150.2,2.794e-01,6.220e-06,0.0,6.371e-06,7.709e-06,6.487e-06,-7.4,9.55,262.8,0.91,12.7,2.4,23.9,4.3,125.6,0.0,41.4,36.3,167.0,36.3,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5014e+20,2.980e+02,1.401e+00,27.869,0.9990,3.5390e+18,3.08,2.36,36.40,1.4249e+20,95.35,94.90,28.00,4.1185e+18,1.57,2.74,16.00,0.113
0.0,468.500,22.00,48.00,3044.000,2575.500,0.969,153.0,3.164e-01,6.939e-06,47.101,50.968,252.7,1.481e+05,0.000,614.960,150.1,2.764e-01,6.158e-06,0.0,6.309e-06,7.633e-06,6.433e-06,-7.3,9.55,262.5,0.91,12.7,2.4,24.0,4.5,125.6,0.0,44.0,27.4,169.6,27.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4868e+20,2.980e+02,1.401e+00,27.869,0.9990,3.5041e+18,3.08,2.36,36.40,1.4110e+20,95.35,94.90,28.00,4.0787e+18,1.57,2.74,16.00,0.113
0.0,469.000,22.00,48.00,3044.500,2575.500,0.969,152.8,3.130e-01,6.872e-06,47.101,50.968,252.6,1.481e+05,0.000,615.460,149.9,2.734e-01,6.097e-06,0.0,6.247e-06,7.559e-06,6.383e-06,-7.1,9.55,262.1,0.91,12.7,2.5,24.0,4.7,125.6,0.0,50.1,28.0,175.7,28.0,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4723e+20,2.980e+02,1.401e+00,27.869,0.9990,3.4696e+18,3.08,2.36,36.40,1.3972e+20,95.35,94.90,28.00,4.0394e+18,1.58,2.74,16.00,0.113
0.0,469.500,22.00,48.00,3045.000,2575.500,0.968,152.7,3.097e-01,6.805e-06,47.101,50.968,252.5,1.481e+05,0.000,615.960,149.8,2.705e-01,6.036e-06,0.0,6.186e-06,7.485e-06,6.322e-06,-7.1,9.55,262.0,0.91,12.7,2.5,24.0,4.7,125.6,0.0,46.9,27.4,172.5,27.4,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4579e+20,2.980e+02,1.401e+00,27.869,0.9990,3.4354e+18,3.08,2.36,36.40,1.3835e+20,95.35,94.90,28.00,4.0003e+18,1.58,2.74,16.00,0.113
0.0,470.000,22.00,48.00,3045.500,2575.500,0.968,152.6,3.065e-01,6.738e-06,47.101,50.968,252.4,1.481e+05,0.000,616.460,149.7,2.676e-01,5.976e-06,0.0,6.126e-06,7.412e-06,6.295e-06,-6.6,9.55,261.2,0.91,12.7,2.5,24.0,5.3,125.6,0.0,45.0,25.8,170.6,25.8,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4437e+20,2.980e+02,1.401e+00,27.869,0.9990,3.4016e+18,3.08,2.36,36.40,1.3700e+20,95.35,94.90,28.00,3.9617e+18,1.58,2.74,16.00,0.113
0.0,470.500,22.00,48.00,3046.000,2575.500,0.968,152.5,3.032e-01,6.672e-06,46.879,50.703,252.3,1.481e+05,0.000,614.055,149.6,2.647e-01,5.917e-06,0.0,6.065e-06,7.339e-06,6.159e-06,-7.7,9.55,262.6,0.91,12.8,2.5,24.0,4.1,125.6,0.0,43.6,24.2,169.2,24.2,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4295e+20,2.980e+02,1.401e+00,27.869,0.9990,3.3679e+18,3.08,2.36,36.40,1.3566e+20,95.35,94.90,28.00,3.9233e+18,1.58,2.74,16.00,0.113
0.0,471.000,22.00,48.00,3046.500,2575.500,0.967,152.4,3.000e-01,6.607e-06,46.879,50.703,252.2,1.481e+05,0.000,614.555,149.5,2.619e-01,5.858e-06,0.0,6.006e-06,7.267e-06,6.084e-06,-7.9,9.55,262.8,0.91,12.8,2.5,24.1,3.9,125.6,0.0,43.8,18.6,169.4,18.6,45.0,45.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4155e+20,2.980e+02,1.401e+00,27.869,0.9990,3.3345e+18,3.08,2.36,36.40,1.3433e+20,95.35,94.90,28.00,3.8852e+18,1.58,2.74,16.00,0.113
