ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
0.0,832.000,22.00,48.00,26306.273,25474.273,8.164,506.2,3.527e-02,1.718e-08,258.415,242.070,1695.0,1.000e+05,0.000,3839.472,506.2,3.527e-02,1.718e-08,0.0,1.514e-08,1.950e-08,1.399e-08,-18.6,12.70,1878.5,1.18,0.0,-11.9,13.5,-18.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.0356e+18,4.055e+03,1.400e+00,2.054,1.0019,4.9510e+18,96.67,98.32,2.02,8.4089e+16,3.25,1.67,4.00,5.0356e+14,0.08,0.01,16.04,
0.0,833.000,22.00,48.00,26307.273,25474.273,8.163,506.3,3.513e-02,1.711e-08,258.415,242.070,1695.2,1.000e+05,0.000,3840.472,506.3,3.513e-02,1.711e-08,0.0,1.507e-08,1.942e-08,1.373e-08,-19.7,12.70,1892.3,1.18,0.0,-11.9,13.5,-19.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.0151e+18,4.055e+03,1.400e+00,2.054,1.0019,4.9311e+18,96.68,98.33,2.02,8.3493e+16,3.24,1.66,4.00,5.0151e+14,0.08,0.01,16.04,
0.0,834.000,22.00,48.00,26308.273,25474.273,8.162,506.5,3.499e-02,1.704e-08,258.415,242.070,1695.4,1.000e+05,0.000,3841.472,506.5,3.499e-02,1.704e-08,0.0,1.501e-08,1.934e-08,1.372e-08,-19.5,12.70,1889.1,1.18,0.0,-11.9,13.5,-19.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.9947e+18,4.055e+03,1.400e+00,2.054,1.0019,4.9113e+18,96.69,98.33,2.02,8.2902e+16,3.23,1.66,4.00,4.9947e+14,0.08,0.01,16.04,
0.0,835.000,22.00,48.00,26309.273,25474.273,8.162,506.6,3.486e-02,1.697e-08,258.415,242.070,1695.6,1.000e+05,0.000,3842.472,506.6,3.486e-02,1.697e-08,0.0,1.495e-08,1.926e-08,1.364e-08,-19.6,12.70,1891.2,1.18,0.0,-11.9,13.5,-19.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.9743e+18,4.055e+03,1.400e+00,2.054,1.0019,4.8915e+18,96.70,98.34,2.02,8.2316e+16,3.22,1.65,4.00,4.9743e+14,0.08,0.01,16.04,
0.0,836.000,22.00,48.00,26310.273,25474.273,8.161,506.7,3.472e-02,1.690e-08,258.415,242.070,1695.9,1.000e+05,0.000,3843.472,506.7,3.472e-02,1.690e-08,0.0,1.489e-08,1.918e-08,1.400e-08,-17.1,12.70,1862.9,1.17,0.0,-11.9,13.5,-17.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.9541e+18,4.056e+03,1.400e+00,2.054,1.0019,4.8718e+18,96.71,98.34,2.02,8.1733e+16,3.21,1.65,4.00,4.9540e+14,0.08,0.01,16.04,
0.0,837.000,22.00,48.00,26311.273,25474.273,8.160,506.8,3.459e-02,1.683e-08,258.415,242.070,1696.1,1.000e+05,0.000,3844.472,506.8,3.459e-02,1.683e-08,0.0,1.483e-08,1.910e-08,1.357e-08,-19.4,12.70,1888.7,1.17,0.0,-11.9,13.5,-19.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.9339e+18,4.056e+03,1.400e+00,2.054,1.0019,4.8522e+18,96.72,98.35,2.02,8.1154e+16,3.20,1.64,4.00,4.9339e+14,0.08,0.01,16.04,
0.0,838.000,22.00,48.00,26312.273,25474.273,8.160,506.9,3.446e-02,1.676e-08,258.415,242.070,1696.3,1.000e+05,0.000,3845.472,506.9,3.446e-02,1.676e-08,0.0,1.477e-08,1.902e-08,1.369e-08,-18.3,12.70,1876.9,1.17,0.0,-11.9,13.5,-18.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.9138e+18,4.056e+03,1.400e+00,2.054,1.0019,4.8327e+18,96.73,98.35,2.02,8.0580e+16,3.19,1.64,4.00,4.9138e+14,0.08,0.01,16.04,
0.0,839.000,22.00,48.00,26313.273,25474.273,8.159,507.0,3.432e-02,1.669e-08,258.415,242.070,1696.5,1.000e+05,0.000,3846.472,507.0,3.432e-02,1.669e-08,0.0,1.470e-08,1.894e-08,1.373e-08,-17.7,12.70,1870.4,1.17,0.0,-11.9,13.5,-17.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.8938e+18,4.056e+03,1.400e+00,2.054,1.0019,4.8133e+18,96.74,98.36,2.02,8.0009e+16,3.18,1.63,4.00,4.8937e+14,0.08,0.01,16.04,
0.0,840.000,22.00,48.00,26314.273,25474.273,8.159,507.1,3.419e-02,1.662e-08,258.415,242.070,1696.7,1.000e+05,0.000,3847.472,507.1,3.419e-02,1.662e-08,0.0,1.464e-08,1.886e-08,1.360e-08,-18.2,12.70,1875.7,1.17,0.0,-11.9,13.5,-18.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.8738e+18,4.056e+03,1.400e+00,2.054,1.0019,4.7939e+18,96.75,98.36,2.02,7.9443e+16,3.17,1.63,4.00,4.8738e+14,0.08,0.01,16.04,
0.0,841.000,22.00,48.00,26315.273,25474.273,8.158,507.2,3.406e-02,1.655e-08,258.576,242.302,1696.9,1.000e+05,0.000,3850.874,507.2,3.406e-02,1.655e-08,0.0,1.458e-08,1.879e-08,1.358e-08,-18.0,12.70,1873.6,1.17,0.0,-11.9,13.5,-18.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.8539e+18,4.056e+03,1.400e+00,2.054,1.0019,4.7745e+18,96.75,98.36,2.02,7.8922e+16,3.17,1.63,4.00,4.8539e+14,0.08,0.01,16.04,
0.0,842.000,22.00,48.00,26316.273,25474.273,8.157,507.3,3.393e-02,1.648e-08,258.576,242.302,1697.2,1.000e+05,0.000,3851.874,507.3,3.393e-02,1.648e-08,0.0,1.452e-08,1.871e-08,1.337e-08,-18.9,12.70,1884.1,1.17,0.0,-11.9,13.5,-18.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.8341e+18,4.057e+03,1.400e+00,2.054,1.0019,4.7552e+18,96.76,98.37,2.02,7.8405e+16,3.16,1.62,4.00,4.8341e+14,0.08,0.01,16.04,
0.0,843.000,22.00,48.00,26317.273,25474.273,8.157,507.4,3.380e-02,1.642e-08,258.576,242.302,1697.4,1.000e+05,0.000,3852.874,507.4,3.380e-02,1.642e-08,0.0,1.446e-08,1.863e-08,1.303e-08,-20.6,12.70,1904.9,1.16,0.0,-11.9,13.5,-20.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.8144e+18,4.057e+03,1.400e+00,2.053,1.0019,4.7360e+18,96.77,98.37,2.02,7.7891e+16,3.15,1.62,4.00,4.8144e+14,0.08,0.01,16.04,
0.0,844.000,22.00,48.00,26318.273,25474.273,8.156,507.6,3.367e-02,1.635e-08,258.576,242.302,1697.6,1.000e+05,0.000,3853.874,507.6,3.367e-02,1.635e-08,0.0,1.440e-08,1.856e-08,1.298e-08,-20.6,12.70,1905.5,1.16,0.0,-11.9,13.5,-20.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7947e+18,4.057e+03,1.399e+00,2.053,1.0019,4.7169e+18,96.78,98.38,2.02,7.7381e+16,3.14,1.61,4.00,4.7947e+14,0.08,0.01,16.04,
0.0,845.000,22.00,48.00,26319.273,25474.273,8.155,507.7,3.354e-02,1.628e-08,258.576,242.302,1697.8,1.000e+05,0.000,3854.874,507.7,3.354e-02,1.628e-08,0.0,1.434e-08,1.848e-08,1.275e-08,-21.7,12.70,1918.9,1.16,0.0,-11.9,13.5,-21.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7751e+18,4.057e+03,1.399e+00,2.053,1.0019,4.6978e+18,96.79,98.38,2.02,7.6874e+16,3.14,1.61,4.00,4.7752e+14,0.08,0.01,16.04,
0.0,846.000,22.00,48.00,26320.273,25474.273,8.155,507.8,3.341e-02,1.621e-08,258.576,242.302,1698.0,1.000e+05,0.000,3855.874,507.8,3.341e-02,1.621e-08,0.0,1.429e-08,1.840e-08,1.264e-08,-22.1,12.70,1923.3,1.16,0.0,-11.9,13.5,-22.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7556e+18,4.057e+03,1.399e+00,2.053,1.0019,4.6788e+18,96.79,98.38,2.02,7.6370e+16,3.13,1.61,4.00,4.7557e+14,0.08,0.01,16.04,
0.0,847.000,22.00,48.00,26321.273,25474.273,8.154,507.9,3.328e-02,1.615e-08,258.576,242.302,1698.2,1.000e+05,0.000,3856.874,507.9,3.328e-02,1.615e-08,0.0,1.423e-08,1.833e-08,1.226e-08,-24.1,12.70,1949.1,1.16,0.0,-11.9,13.5,-24.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7362e+18,4.058e+03,1.399e+00,2.053,1.0019,4.6599e+18,96.80,98.39,2.02,7.5870e+16,3.12,1.60,4.00,4.7363e+14,0.08,0.01,16.04,
0.0,848.000,22.00,48.00,26322.273,25474.273,8.153,508.0,3.315e-02,1.608e-08,258.576,242.302,1698.5,1.000e+05,0.000,3857.874,508.0,3.315e-02,1.608e-08,0.0,1.417e-08,1.825e-08,1.247e-08,-22.4,12.70,1928.4,1.16,0.0,-11.9,13.5,-22.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7169e+18,4.058e+03,1.399e+00,2.053,1.0019,4.6410e+18,96.81,98.39,2.02,7.5373e+16,3.11,1.60,4.00,4.7169e+14,0.08,0.01,16.04,
0.0,849.000,22.00,48.00,26323.273,25474.273,8.153,508.1,3.302e-02,1.601e-08,258.576,242.302,1698.7,1.000e+05,0.000,3858.874,508.1,3.302e-02,1.601e-08,0.0,1.411e-08,1.818e-08,1.246e-08,-22.2,12.70,1925.9,1.16,0.0,-11.9,13.5,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6976e+18,4.058e+03,1.399e+00,2.053,1.0020,4.6223e+18,96.82,98.40,2.02,7.4879e+16,3.11,1.59,4.00,4.6977e+14,0.08,0.01,16.04,
0.0,850.000,22.00,48.00,26324.273,25474.273,8.152,508.2,3.289e-02,1.595e-08,258.576,242.302,1698.9,1.000e+05,0.000,3859.874,508.2,3.289e-02,1.595e-08,0.0,1.405e-08,1.810e-08,1.238e-08,-22.4,12.70,1928.4,1.15,0.0,-11.9,13.5,-22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6785e+18,4.058e+03,1.399e+00,2.053,1.0020,4.6036e+18,96.82,98.40,2.02,7.4388e+16,3.10,1.59,4.00,4.6785e+14,0.08,0.01,16.04,
0.0,851.000,22.00,48.00,26325.273,25474.273,8.151,508.3,3.277e-02,1.588e-08,258.533,241.854,1699.1,1.000e+05,0.000,3860.238,508.3,3.277e-02,1.588e-08,0.0,1.399e-08,1.803e-08,1.234e-08,-22.3,12.70,1927.5,1.15,0.0,-11.9,13.5,-22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6594e+18,4.058e+03,1.399e+00,2.053,1.0020,4.5851e+18,96.83,98.41,2.02,7.3849e+16,3.09,1.58,4.00,4.6594e+14,0.08,0.01,16.04,
0.0,852.000,22.00,48.00,26326.273,25474.273,8.151,508.4,3.264e-02,1.582e-08,258.533,241.854,1699.3,1.000e+05,0.000,3861.238,508.4,3.264e-02,1.582e-08,0.0,1.394e-08,1.795e-08,1.236e-08,-21.9,12.70,1922.4,1.15,0.0,-11.9,13.5,-21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6404e+18,4.058e+03,1.399e+00,2.053,1.0020,4.5667e+18,96.84,98.41,2.02,7.3313e+16,3.08,1.58,4.00,4.6405e+14,0.08,0.01,16.04,
0.0,853.000,22.00,48.00,26327.273,25474.273,8.150,508.5,3.251e-02,1.575e-08,258.533,241.854,1699.5,1.000e+05,0.000,3862.238,508.5,3.251e-02,1.575e-08,0.0,1.388e-08,1.788e-08,1.213e-08,-23.0,12.70,1936.9,1.15,0.0,-11.9,13.5,-23.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6215e+18,4.059e+03,1.399e+00,2.053,1.0020,4.5483e+18,96.85,98.42,2.02,7.2782e+16,3.07,1.57,4.00,4.6216e+14,0.08,0.01,16.04,
0.0,854.000,22.00,48.00,26328.273,25474.273,8.149,508.7,3.239e-02,1.569e-08,258.533,241.854,1699.8,1.000e+05,0.000,3863.238,508.7,3.239e-02,1.569e-08,0.0,1.382e-08,1.781e-08,1.196e-08,-23.8,12.70,1947.1,1.15,0.0,-11.9,13.5,-23.8,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.6027e+18,4.059e+03,1.399e+00,2.052,1.0020,4.5300e+18,96.86,98.42,2.02,7.2254e+16,3.06,1.57,4.00,4.6027e+14,0.08,0.01,16.04,
0.0,855.000,22.00,48.00,26329.273,25474.273,8.149,508.8,3.226e-02,1.562e-08,258.533,241.854,1700.0,1.000e+05,0.000,3864.238,508.8,3.226e-02,1.562e-08,0.0,1.376e-08,1.773e-08,1.178e-08,-24.6,12.70,1957.9,1.15,0.0,-11.9,13.5,-24.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5840e+18,4.059e+03,1.399e+00,2.052,1.0020,4.5118e+18,96.87,98.43,2.02,7.1731e+16,3.05,1.56,4.00,4.5840e+14,0.08,0.01,16.04,
0.0,856.000,22.00,48.00,26330.273,25474.273,8.148,508.9,3.214e-02,1.556e-08,258.533,241.854,1700.2,1.000e+05,0.000,3865.238,508.9,3.214e-02,1.556e-08,0.0,1.371e-08,1.766e-08,1.149e-08,-26.1,12.70,1978.3,1.15,0.0,-11.9,13.5,-26.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5653e+18,4.059e+03,1.399e+00,2.052,1.0020,4.4936e+18,96.88,98.43,2.02,7.1211e+16,3.04,1.56,4.00,4.5653e+14,0.08,0.01,16.04,
0.0,857.000,22.00,48.00,26331.273,25474.273,8.147,509.0,3.201e-02,1.549e-08,258.533,241.854,1700.4,1.000e+05,0.000,3866.238,509.0,3.201e-02,1.549e-08,0.0,1.365e-08,1.759e-08,1.123e-08,-27.5,12.70,1997.3,1.14,0.0,-11.9,13.5,-27.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5467e+18,4.060e+03,1.399e+00,2.052,1.0020,4.4756e+18,96.89,98.44,2.02,7.0694e+16,3.03,1.55,4.00,4.5467e+14,0.08,0.01,16.04,
0.0,858.000,22.00,48.00,26332.273,25474.273,8.147,509.1,3.189e-02,1.543e-08,258.533,241.854,1700.7,1.000e+05,0.000,3867.238,509.1,3.189e-02,1.543e-08,0.0,1.359e-08,1.751e-08,1.107e-08,-28.3,12.70,2008.2,1.14,0.0,-11.9,13.5,-28.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5282e+18,4.060e+03,1.399e+00,2.052,1.0020,4.4576e+18,96.90,98.44,2.02,7.0182e+16,3.02,1.55,4.00,4.5282e+14,0.08,0.01,16.04,
0.0,859.000,22.00,48.00,26333.273,25474.273,8.146,509.2,3.177e-02,1.537e-08,258.533,241.854,1700.9,1.000e+05,0.000,3868.238,509.2,3.177e-02,1.537e-08,0.0,1.354e-08,1.744e-08,1.082e-08,-29.6,12.70,2026.8,1.14,0.0,-11.9,13.5,-29.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5098e+18,4.060e+03,1.399e+00,2.052,1.0020,4.4397e+18,96.91,98.45,2.02,6.9673e+16,3.01,1.54,4.00,4.5098e+14,0.08,0.01,16.04,
0.0,860.000,22.00,48.00,26334.273,25474.273,8.146,509.3,3.165e-02,1.530e-08,258.533,241.854,1701.1,1.000e+05,0.000,3869.238,509.3,3.165e-02,1.530e-08,0.0,1.348e-08,1.737e-08,1.124e-08,-26.5,12.70,1984.5,1.14,0.0,-11.9,13.5,-26.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4914e+18,4.060e+03,1.399e+00,2.052,1.0020,4.4218e+18,96.92,98.45,2.02,6.9168e+16,3.00,1.54,4.00,4.4914e+14,0.08,0.01,16.04,
0.0,861.000,22.00,48.00,26335.273,25474.273,8.145,509.4,3.152e-02,1.524e-08,260.001,243.795,1701.3,1.000e+05,0.000,3892.208,509.4,3.152e-02,1.524e-08,0.0,1.343e-08,1.730e-08,1.122e-08,-26.4,12.70,1982.8,1.14,0.0,-11.9,13.5,-26.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4732e+18,4.060e+03,1.399e+00,2.052,1.0020,4.4040e+18,96.93,98.45,2.02,6.8706e+16,2.99,1.54,4.00,4.4732e+14,0.08,0.01,16.04,
0.0,862.000,22.00,48.00,26336.273,25474.273,8.144,509.5,3.140e-02,1.518e-08,260.001,243.795,1701.5,1.000e+05,0.000,3893.208,509.5,3.140e-02,1.518e-08,0.0,1.337e-08,1.723e-08,1.136e-08,-25.1,12.70,1966.4,1.14,0.0,-11.9,13.5,-25.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4550e+18,4.061e+03,1.399e+00,2.052,1.0020,4.3864e+18,96.94,98.46,2.02,6.8248e+16,2.99,1.53,4.00,4.4550e+14,0.08,0.01,16.04,
0.0,863.000,22.00,48.00,26337.273,25474.273,8.144,509.6,3.128e-02,1.512e-08,260.001,243.795,1701.7,1.000e+05,0.000,3894.208,509.6,3.128e-02,1.512e-08,0.0,1.332e-08,1.716e-08,1.098e-08,-27.3,12.70,1996.5,1.14,0.0,-11.9,13.5,-27.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4370e+18,4.061e+03,1.399e+00,2.052,1.0020,4.3687e+18,96.94,98.46,2.02,6.7792e+16,2.98,1.53,4.00,4.4370e+14,0.08,0.01,16.04,
0.0,864.000,22.00,48.00,26338.273,25474.273,8.143,509.8,3.116e-02,1.505e-08,260.001,243.795,1701.9,1.000e+05,0.000,3895.208,509.8,3.116e-02,1.505e-08,0.0,1.326e-08,1.709e-08,1.108e-08,-26.4,12.70,1983.9,1.14,0.0,-11.9,13.5,-26.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4190e+18,4.061e+03,1.399e+00,2.052,1.0020,4.3512e+18,96.95,98.47,2.02,6.7340e+16,2.97,1.52,4.00,4.4190e+14,0.08,0.01,16.04,
0.0,865.000,22.00,48.00,26339.273,25474.273,8.142,509.9,3.104e-02,1.499e-08,260.001,243.795,1702.2,1.000e+05,0.000,3896.208,509.9,3.104e-02,1.499e-08,0.0,1.321e-08,1.702e-08,1.076e-08,-28.2,12.70,2009.2,1.13,0.0,-11.9,13.5,-28.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.4011e+18,4.061e+03,1.399e+00,2.051,1.0020,4.3337e+18,96.96,98.47,2.02,6.6891e+16,2.96,1.52,4.00,4.4010e+14,0.08,0.01,16.04,
0.0,866.000,22.00,48.00,26340.273,25474.273,8.142,510.0,3.092e-02,1.493e-08,260.001,243.795,1702.4,1.000e+05,0.000,3897.208,510.0,3.092e-02,1.493e-08,0.0,1.316e-08,1.695e-08,1.079e-08,-27.7,12.70,2002.4,1.13,0.0,-11.9,13.5,-27.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.3832e+18,4.061e+03,1.399e+00,2.051,1.0020,4.3163e+18,96.97,98.47,2.02,6.6444e+16,2.96,1.52,4.00,4.3832e+14,0.08,0.01,16.04,
