ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,1208.000,22.00,48.00,25911.308,24703.308,9.947,446.5,3.537e-05,2.045e-11,182.327,152.075,1560.5,1.000e+05,0.000,3967.899,452.9,4.923e-05,2.809e-11,0.0,1.802e-11,2.322e-11,1.891e-11,-7.6,12.70,1623.0,1.00,-27.2,-35.8,-17.3,-32.7,70.6,0.0,53.8,-8.4,124.4,-8.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.7330e+15,3.873e+03,1.408e+00,2.147,1.0000,5.3665e+15,88.09,93.61,2.02,3.6657e+14,11.91,6.39,4.00,7.5714e-05,0.00,0.00,16.04,-0.099
0.0,1209.000,22.00,48.00,25912.308,24703.308,9.946,446.9,3.518e-05,2.032e-11,182.327,152.075,1561.4,1.000e+05,0.000,3968.899,453.2,4.896e-05,2.790e-11,0.0,1.790e-11,2.306e-11,1.888e-11,-7.1,12.70,1619.8,1.00,-27.2,-35.8,-17.3,-32.3,70.6,0.0,50.6,-3.5,121.2,-3.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.6972e+15,3.874e+03,1.408e+00,2.146,1.0000,5.3347e+15,88.14,93.64,2.02,3.6246e+14,11.86,6.36,4.00,7.2446e-05,0.00,0.00,16.04,-0.099
0.0,1210.000,22.00,48.00,25913.308,24703.308,9.945,447.2,3.499e-05,2.019e-11,182.327,152.075,1562.2,1.000e+05,0.000,3969.899,453.6,4.870e-05,2.772e-11,0.0,1.779e-11,2.291e-11,1.884e-11,-6.7,12.70,1617.1,1.00,-27.2,-35.8,-17.4,-32.0,70.6,0.0,50.3,-4.0,120.9,-4.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.6616e+15,3.875e+03,1.408e+00,2.145,1.0000,5.3032e+15,88.20,93.67,2.02,3.5840e+14,11.80,6.33,4.00,6.9320e-05,0.00,0.00,16.04,-0.099
0.0,1211.000,22.00,48.00,25914.308,24703.308,9.944,447.6,3.480e-05,2.006e-11,184.336,154.208,1563.0,1.000e+05,0.000,4014.638,454.0,4.844e-05,2.755e-11,0.0,1.767e-11,2.276e-11,1.882e-11,-6.2,12.70,1613.5,1.00,-27.2,-35.8,-17.4,-31.7,70.6,0.0,61.2,-8.9,131.8,-8.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.6265e+15,3.877e+03,1.408e+00,2.145,1.0000,5.2721e+15,88.25,93.70,2.02,3.5441e+14,11.75,6.30,4.00,6.6354e-05,0.00,0.00,16.04,-0.099
0.0,1212.000,22.00,48.00,25915.308,24703.308,9.943,447.9,3.461e-05,1.993e-11,184.336,154.208,1563.8,1.000e+05,0.000,4015.638,454.3,4.818e-05,2.737e-11,0.0,1.756e-11,2.262e-11,1.866e-11,-6.3,12.70,1615.9,1.00,-27.2,-35.9,-17.4,-31.8,70.6,0.0,62.4,-20.4,132.9,-20.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.5917e+15,3.878e+03,1.408e+00,2.144,1.0000,5.2412e+15,88.31,93.73,2.02,3.5047e+14,11.69,6.27,4.00,6.3515e-05,0.00,0.00,16.04,-0.099
0.0,1213.000,22.00,48.00,25916.308,24703.308,9.943,448.3,3.442e-05,1.980e-11,184.336,154.208,1564.6,1.000e+05,0.000,4016.638,454.7,4.792e-05,2.719e-11,0.0,1.744e-11,2.247e-11,1.866e-11,-5.7,12.70,1611.6,1.00,-27.2,-35.9,-17.4,-31.4,70.6,0.0,73.5,-23.7,144.1,-23.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.5571e+15,3.879e+03,1.408e+00,2.143,1.0000,5.2105e+15,88.36,93.76,2.02,3.4658e+14,11.64,6.24,4.00,6.0797e-05,0.00,0.00,16.04,-0.099
0.0,1214.000,22.00,48.00,25917.308,24703.308,9.942,448.6,3.424e-05,1.967e-11,184.336,154.208,1565.4,1.000e+05,0.000,4017.638,455.1,4.767e-05,2.702e-11,0.0,1.733e-11,2.233e-11,1.871e-11,-4.9,12.70,1604.9,1.00,-27.2,-35.9,-17.4,-30.7,70.6,0.0,57.7,-32.4,128.3,-32.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.5227e+15,3.880e+03,1.408e+00,2.143,1.0000,5.1800e+15,88.42,93.79,2.02,3.4273e+14,11.58,6.21,4.00,5.8196e-05,0.00,0.00,16.04,-0.099
0.0,1215.000,22.00,48.00,25918.308,24703.308,9.941,449.0,3.405e-05,1.954e-11,184.336,154.208,1566.2,1.000e+05,0.000,4018.638,455.4,4.742e-05,2.685e-11,0.0,1.722e-11,2.218e-11,1.893e-11,-3.2,12.70,1591.5,1.00,-27.2,-35.9,-17.4,-29.5,70.6,0.0,57.8,-45.4,128.4,-45.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.4885e+15,3.881e+03,1.408e+00,2.142,1.0000,5.1496e+15,88.47,93.83,2.02,3.3892e+14,11.53,6.17,4.00,5.5706e-05,0.00,0.00,16.04,-0.099
0.0,1216.000,22.00,48.00,25919.308,24703.308,9.940,449.3,3.387e-05,1.942e-11,184.336,154.208,1567.0,1.000e+05,0.000,4019.638,455.8,4.716e-05,2.668e-11,0.0,1.711e-11,2.204e-11,1.906e-11,-1.8,12.70,1581.4,1.00,-27.2,-35.9,-17.4,-28.5,70.6,0.0,52.6,-49.6,123.1,-49.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.4546e+15,3.882e+03,1.408e+00,2.142,1.0000,5.1194e+15,88.52,93.86,2.02,3.3515e+14,11.48,6.14,4.00,5.3323e-05,0.00,0.00,16.04,-0.099
0.0,1217.000,22.00,48.00,25920.308,24703.308,9.939,449.6,3.368e-05,1.929e-11,184.336,154.208,1567.8,1.000e+05,0.000,4020.638,456.1,4.691e-05,2.650e-11,0.0,1.700e-11,2.190e-11,1.887e-11,-2.2,12.70,1585.4,1.00,-27.2,-35.9,-17.4,-28.8,70.6,0.0,56.0,-46.1,126.6,-46.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.4209e+15,3.883e+03,1.408e+00,2.141,1.0000,5.0895e+15,88.58,93.89,2.02,3.3142e+14,11.42,6.11,4.00,5.1042e-05,0.00,0.00,16.04,-0.099
0.0,1218.000,22.00,48.00,25921.308,24703.308,9.939,450.0,3.350e-05,1.917e-11,184.336,154.208,1568.6,1.000e+05,0.000,4021.638,456.5,4.666e-05,2.633e-11,0.0,1.689e-11,2.175e-11,1.878e-11,-2.0,12.70,1584.5,1.00,-27.2,-35.9,-17.4,-28.7,70.6,0.0,57.9,-36.4,128.5,-36.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.3874e+15,3.884e+03,1.408e+00,2.140,1.0000,5.0596e+15,88.63,93.92,2.02,3.2774e+14,11.37,6.08,4.00,4.8858e-05,0.00,0.00,16.04,-0.099
0.0,1219.000,22.00,48.00,25922.308,24703.308,9.938,450.3,3.332e-05,1.904e-11,184.336,154.208,1569.4,1.000e+05,0.000,4022.638,456.9,4.641e-05,2.617e-11,0.0,1.678e-11,2.161e-11,1.875e-11,-1.5,12.70,1581.6,1.00,-27.2,-35.9,-17.4,-28.3,70.6,0.0,79.3,-30.2,149.9,-30.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.3541e+15,3.885e+03,1.408e+00,2.140,1.0000,5.0300e+15,88.68,93.95,2.02,3.2410e+14,11.32,6.05,4.00,4.6767e-05,0.00,0.00,16.04,-0.099
0.0,1220.000,22.00,48.00,25923.308,24703.308,9.937,450.7,3.314e-05,1.892e-11,184.336,154.208,1570.2,1.000e+05,0.000,4023.638,457.2,4.617e-05,2.600e-11,0.0,1.667e-11,2.147e-11,1.845e-11,-2.5,12.70,1589.9,1.00,-27.2,-35.9,-17.4,-29.0,70.6,0.0,68.9,-31.7,139.4,-31.7,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.3210e+15,3.887e+03,1.407e+00,2.139,1.0000,5.0005e+15,88.74,93.98,2.02,3.2050e+14,11.26,6.02,4.00,4.4766e-05,0.00,0.00,16.04,-0.099
0.0,1221.000,22.00,48.00,25924.308,24703.308,9.936,451.0,3.296e-05,1.880e-11,186.318,156.332,1570.9,1.000e+05,0.000,4067.910,457.6,4.592e-05,2.583e-11,0.0,1.656e-11,2.134e-11,1.873e-11,-0.4,12.70,1573.9,1.00,-27.2,-35.9,-17.4,-27.5,70.6,0.0,62.1,-28.6,132.6,-28.6,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.2885e+15,3.888e+03,1.407e+00,2.139,1.0000,4.9715e+15,88.79,94.01,2.02,3.1696e+14,11.21,5.99,4.00,4.2867e-05,0.00,0.00,16.04,-0.099
0.0,1222.000,22.00,48.00,25925.308,24703.308,9.935,451.4,3.279e-05,1.868e-11,186.318,156.332,1571.7,1.000e+05,0.000,4068.910,457.9,4.568e-05,2.567e-11,0.0,1.646e-11,2.120e-11,1.882e-11,0.8,12.70,1565.8,1.00,-27.2,-35.9,-17.4,-26.7,70.6,0.0,60.0,-36.2,130.6,-36.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.2561e+15,3.889e+03,1.407e+00,2.138,1.0000,4.9426e+15,88.84,94.04,2.02,3.1347e+14,11.16,5.96,4.00,4.1049e-05,0.00,0.00,16.04,-0.099
0.0,1223.000,22.00,48.00,25926.308,24703.308,9.935,451.7,3.261e-05,1.856e-11,186.318,156.332,1572.5,1.000e+05,0.000,4069.910,458.3,4.544e-05,2.551e-11,0.0,1.635e-11,2.107e-11,1.835e-11,-1.1,12.70,1581.5,1.00,-27.2,-35.9,-17.4,-28.1,70.6,0.0,53.7,-30.8,124.3,-30.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.2240e+15,3.890e+03,1.407e+00,2.138,1.0000,4.9140e+15,88.89,94.07,2.02,3.1002e+14,11.11,5.93,4.00,3.9307e-05,0.00,0.00,16.04,-0.099
0.0,1224.000,22.00,48.00,25927.308,24703.308,9.934,452.1,3.244e-05,1.844e-11,186.318,156.332,1573.3,1.000e+05,0.000,4070.910,458.7,4.520e-05,2.535e-11,0.0,1.625e-11,2.093e-11,1.822e-11,-1.2,12.70,1582.7,1.00,-27.2,-35.9,-17.4,-28.1,70.6,0.0,49.7,-22.3,120.3,-22.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.1920e+15,3.891e+03,1.407e+00,2.137,1.0000,4.8854e+15,88.95,94.09,2.02,3.0660e+14,11.05,5.91,4.00,3.7640e-05,0.00,0.00,16.04,-0.099
0.0,1225.000,22.00,48.00,25928.308,24703.308,9.933,452.4,3.226e-05,1.832e-11,186.318,156.332,1574.1,1.000e+05,0.000,4071.910,459.0,4.496e-05,2.519e-11,0.0,1.614e-11,2.080e-11,1.820e-11,-0.7,12.70,1579.3,1.00,-27.3,-35.9,-17.4,-27.7,70.6,0.0,59.7,-25.4,130.3,-25.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.1603e+15,3.892e+03,1.407e+00,2.136,1.0000,4.8571e+15,89.00,94.12,2.02,3.0323e+14,11.00,5.88,4.00,3.6043e-05,0.00,0.00,16.04,-0.099
0.0,1226.000,22.00,48.00,25929.308,24703.308,9.932,452.8,3.209e-05,1.821e-11,186.318,156.332,1574.8,1.000e+05,0.000,4072.910,459.4,4.473e-05,2.503e-11,0.0,1.604e-11,2.067e-11,1.808e-11,-0.7,12.70,1580.5,1.00,-27.3,-35.9,-17.4,-27.8,70.6,0.0,59.7,-22.9,130.3,-22.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.1288e+15,3.893e+03,1.407e+00,2.136,1.0000,4.8289e+15,89.05,94.15,2.02,2.9988e+14,10.95,5.85,4.00,3.4514e-05,0.00,0.00,16.04,-0.099
0.0,1227.000,22.00,48.00,25930.308,24703.308,9.931,453.1,3.192e-05,1.809e-11,186.318,156.332,1575.6,1.000e+05,0.000,4073.910,459.7,4.449e-05,2.487e-11,0.0,1.594e-11,2.053e-11,1.817e-11,0.4,12.70,1572.2,1.00,-27.3,-35.9,-17.4,-26.9,70.6,0.0,59.3,-23.0,129.9,-23.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.0974e+15,3.894e+03,1.407e+00,2.135,1.0000,4.8009e+15,89.10,94.18,2.02,2.9658e+14,10.90,5.82,4.00,3.3050e-05,0.00,0.00,16.04,-0.099
0.0,1228.000,22.00,48.00,25931.308,24703.308,9.931,453.4,3.175e-05,1.798e-11,186.318,156.332,1576.4,1.000e+05,0.000,4074.910,460.1,4.426e-05,2.471e-11,0.0,1.584e-11,2.040e-11,1.792e-11,-0.3,12.70,1578.7,1.00,-27.3,-35.9,-17.4,-27.5,70.6,0.0,59.5,-21.9,130.0,-21.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.0663e+15,3.895e+03,1.407e+00,2.135,1.0000,4.7730e+15,89.15,94.21,2.02,2.9331e+14,10.85,5.79,4.00,3.1647e-05,0.00,0.00,16.04,-0.099
0.0,1229.000,22.00,48.00,25932.308,24703.308,9.930,453.8,3.158e-05,1.786e-11,186.318,156.332,1577.2,1.000e+05,0.000,4075.910,460.5,4.402e-05,2.456e-11,0.0,1.574e-11,2.027e-11,1.791e-11,0.3,12.70,1575.0,1.00,-27.3,-35.9,-17.5,-27.1,70.6,0.0,68.5,-26.8,139.0,-26.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.0354e+15,3.896e+03,1.407e+00,2.134,1.0000,4.7453e+15,89.20,94.24,2.02,2.9008e+14,10.80,5.76,4.00,3.0305e-05,0.00,0.00,16.04,-0.099
0.0,1230.000,22.00,48.00,25933.308,24703.308,9.929,454.1,3.141e-05,1.775e-11,186.318,156.332,1578.0,1.000e+05,0.000,4076.910,460.8,4.379e-05,2.440e-11,0.0,1.564e-11,2.014e-11,1.757e-11,-1.0,12.70,1585.8,1.00,-27.3,-35.9,-17.5,-28.0,70.6,0.0,71.4,-25.4,142.0,-25.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.0046e+15,3.897e+03,1.407e+00,2.134,1.0000,4.7177e+15,89.25,94.27,2.02,2.8689e+14,10.75,5.73,4.00,2.9019e-05,0.00,0.00,16.04,-0.099
0.0,1231.000,22.00,48.00,25934.308,24703.308,9.928,454.5,3.124e-05,1.764e-11,188.306,158.407,1578.7,1.000e+05,0.000,4121.400,461.2,4.356e-05,2.425e-11,0.0,1.554e-11,2.002e-11,1.750e-11,-0.7,12.70,1584.6,1.00,-27.3,-35.9,-17.5,-27.8,70.6,0.0,45.4,-28.1,115.9,-28.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.9744e+15,3.898e+03,1.407e+00,2.133,1.0000,4.6906e+15,89.30,94.30,2.02,2.8375e+14,10.70,5.70,4.00,2.7798e-05,0.00,0.00,16.04,-0.099
0.0,1232.000,22.00,48.00,25935.308,24703.308,9.927,454.8,3.108e-05,1.752e-11,188.306,158.407,1579.5,1.000e+05,0.000,4122.400,461.5,4.333e-05,2.410e-11,0.0,1.544e-11,1.989e-11,1.770e-11,1.0,12.70,1571.8,1.00,-27.3,-35.9,-17.5,-26.6,70.6,0.0,50.9,-34.1,121.4,-34.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.9443e+15,3.899e+03,1.407e+00,2.132,1.0000,4.6636e+15,89.35,94.32,2.02,2.8065e+14,10.65,5.68,4.00,2.6629e-05,0.00,0.00,16.04,-0.099
0.0,1233.000,22.00,48.00,25936.308,24703.308,9.927,455.2,3.091e-05,1.741e-11,188.306,158.407,1580.3,1.000e+05,0.000,4123.400,461.9,4.311e-05,2.395e-11,0.0,1.534e-11,1.977e-11,1.757e-11,0.9,12.70,1573.1,1.00,-27.3,-35.9,-17.5,-26.6,70.6,0.0,55.6,-31.5,126.1,-31.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.9144e+15,3.900e+03,1.407e+00,2.132,1.0000,4.6368e+15,89.40,94.35,2.02,2.7759e+14,10.60,5.65,4.00,2.5509e-05,0.00,0.00,16.04,-0.099
0.0,1234.000,22.00,48.00,25937.308,24703.308,9.926,455.5,3.075e-05,1.731e-11,188.306,158.407,1581.0,1.000e+05,0.000,4124.400,462.2,4.288e-05,2.380e-11,0.0,1.525e-11,1.964e-11,1.775e-11,2.6,12.70,1560.9,1.00,-27.3,-35.9,-17.5,-25.4,70.6,0.0,71.9,-29.2,142.5,-29.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.8847e+15,3.901e+03,1.407e+00,2.131,1.0000,4.6102e+15,89.45,94.38,2.02,2.7456e+14,10.55,5.62,4.00,2.4435e-05,0.00,0.00,16.04,-0.099
0.0,1235.000,22.00,48.00,25938.308,24703.308,9.925,455.8,3.059e-05,1.720e-11,188.306,158.407,1581.8,1.000e+05,0.000,4125.400,462.6,4.266e-05,2.365e-11,0.0,1.515e-11,1.952e-11,1.765e-11,2.6,12.70,1561.4,1.00,-27.3,-35.9,-17.5,-25.4,70.6,0.0,73.9,-24.5,144.5,-24.5,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.8552e+15,3.902e+03,1.407e+00,2.131,1.0000,4.5837e+15,89.50,94.41,2.02,2.7156e+14,10.50,5.59,4.00,2.3407e-05,0.00,0.00,16.04,-0.099
0.0,1236.000,22.00,48.00,25939.308,24703.308,9.924,456.2,3.042e-05,1.709e-11,188.306,158.407,1582.6,1.000e+05,0.000,4126.400,462.9,4.244e-05,2.351e-11,0.0,1.506e-11,1.939e-11,1.730e-11,1.2,12.70,1573.0,1.00,-27.3,-36.0,-17.5,-26.4,70.6,0.0,53.4,-17.4,124.0,-17.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.8259e+15,3.903e+03,1.407e+00,2.130,1.0000,4.5573e+15,89.55,94.43,2.02,2.6859e+14,10.45,5.57,4.00,2.2423e-05,0.00,0.00,16.04,-0.099
0.0,1237.000,22.00,48.00,25940.308,24703.308,9.923,456.5,3.026e-05,1.698e-11,188.306,158.407,1583.3,1.000e+05,0.000,4127.400,463.3,4.222e-05,2.336e-11,0.0,1.496e-11,1.927e-11,1.662e-11,-2.1,12.70,1600.4,1.00,-27.3,-36.0,-17.5,-28.9,70.6,0.0,67.6,-20.9,138.2,-20.9,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.7967e+15,3.904e+03,1.407e+00,2.130,1.0000,4.5311e+15,89.60,94.46,2.02,2.6566e+14,10.40,5.54,4.00,2.1479e-05,0.00,0.00,16.04,-0.099
0.0,1238.000,22.00,48.00,25941.308,24703.308,9.923,456.9,3.010e-05,1.687e-11,188.306,158.407,1584.1,1.000e+05,0.000,4128.400,463.6,4.200e-05,2.321e-11,0.0,1.487e-11,1.915e-11,1.652e-11,-2.1,12.70,1601.1,1.00,-27.3,-36.0,-17.5,-28.8,70.6,0.0,53.1,-35.1,123.7,-35.1,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.7678e+15,3.905e+03,1.407e+00,2.129,1.0000,4.5050e+15,89.65,94.49,2.02,2.6276e+14,10.35,5.51,4.00,2.0576e-05,0.00,0.00,16.04,-0.099
0.0,1239.000,22.00,48.00,25942.308,24703.308,9.922,457.2,2.994e-05,1.677e-11,188.306,158.407,1584.8,1.000e+05,0.000,4129.400,464.0,4.178e-05,2.307e-11,0.0,1.477e-11,1.903e-11,1.657e-11,-1.2,12.70,1594.1,1.00,-27.3,-36.0,-17.5,-28.2,70.6,0.0,64.9,-38.3,135.5,-38.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.7390e+15,3.906e+03,1.407e+00,2.129,1.0000,4.4791e+15,89.69,94.52,2.02,2.5989e+14,10.31,5.48,4.00,1.9710e-05,0.00,0.00,16.04,-0.099
0.0,1240.000,22.00,48.00,25943.308,24703.308,9.921,457.5,2.978e-05,1.666e-11,188.306,158.407,1585.6,1.000e+05,0.000,4130.400,464.3,4.156e-05,2.293e-11,0.0,1.468e-11,1.891e-11,1.605e-11,-3.7,12.70,1615.5,1.00,-27.3,-36.0,-17.5,-30.0,70.6,0.0,70.2,-42.2,140.8,-42.2,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.7104e+15,3.907e+03,1.406e+00,2.128,1.0000,4.4534e+15,89.74,94.54,2.02,2.5705e+14,10.26,5.46,4.00,1.8881e-05,0.00,0.00,16.04,-0.099
0.0,1241.000,22.00,48.00,25944.308,24703.308,9.920,457.9,2.963e-05,1.656e-11,190.182,160.572,1586.4,1.000e+05,0.000,4172.558,464.7,4.135e-05,2.279e-11,0.0,1.459e-11,1.879e-11,1.580e-11,-4.6,12.70,1623.8,1.00,-27.3,-36.0,-17.5,-30.6,70.6,0.0,59.3,-41.0,129.8,-41.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.6823e+15,3.908e+03,1.406e+00,2.128,1.0000,4.4280e+15,89.79,94.57,2.02,2.5427e+14,10.21,5.43,4.00,1.8093e-05,0.00,0.00,16.04,-0.099
0.0,1242.000,22.00,48.00,25945.308,24703.308,9.919,458.2,2.947e-05,1.646e-11,190.182,160.572,1587.1,1.000e+05,0.000,4173.558,465.0,4.113e-05,2.265e-11,0.0,1.450e-11,1.868e-11,1.595e-11,-3.1,12.70,1612.1,1.00,-27.3,-36.0,-17.5,-29.6,70.6,0.0,47.1,-36.3,117.7,-36.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.6543e+15,3.909e+03,1.406e+00,2.127,1.0000,4.4027e+15,89.84,94.60,2.02,2.5151e+14,10.16,5.40,4.00,1.7338e-05,0.00,0.00,16.04,-0.099
0.0,1243.000,22.00,48.00,25946.308,24703.308,9.919,458.5,2.932e-05,1.635e-11,190.182,160.572,1587.8,1.000e+05,0.000,4174.558,465.4,4.092e-05,2.251e-11,0.0,1.441e-11,1.856e-11,1.572e-11,-3.9,12.70,1619.7,1.00,-27.3,-36.0,-17.5,-30.2,70.6,0.0,48.7,-43.3,119.3,-43.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.6264e+15,3.910e+03,1.406e+00,2.126,1.0000,4.3777e+15,89.88,94.62,2.02,2.4879e+14,10.12,5.38,4.00,1.6614e-05,0.00,0.00,16.04,-0.099
0.0,1244.000,22.00,48.00,25947.308,24703.308,9.918,458.9,2.916e-05,1.625e-11,190.182,160.572,1588.6,1.000e+05,0.000,4175.558,465.7,4.071e-05,2.237e-11,0.0,1.432e-11,1.845e-11,1.589e-11,-2.2,12.70,1606.6,1.00,-27.3,-36.0,-17.5,-29.0,70.6,0.0,58.4,-39.8,129.0,-39.8,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.5988e+15,3.911e+03,1.406e+00,2.126,1.0000,4.3527e+15,89.93,94.65,2.02,2.4610e+14,10.07,5.35,4.00,1.5921e-05,0.00,0.00,16.04,-0.099
0.0,1245.000,22.00,48.00,25948.308,24703.308,9.917,459.2,2.901e-05,1.615e-11,190.182,160.572,1589.3,1.000e+05,0.000,4176.558,466.1,4.050e-05,2.223e-11,0.0,1.423e-11,1.833e-11,1.576e-11,-2.4,12.70,1608.8,1.00,-27.3,-36.0,-17.5,-29.1,70.6,0.0,32.7,-46.4,103.3,-46.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.5713e+15,3.912e+03,1.406e+00,2.125,1.0000,4.3279e+15,89.98,94.67,2.02,2.4343e+14,10.02,5.33,4.00,1.5257e-05,0.00,0.00,16.04,-0.099
0.0,1246.000,22.00,48.00,25949.308,24703.308,9.916,459.5,2.886e-05,1.605e-11,190.182,160.572,1590.1,1.000e+05,0.000,4177.558,466.4,4.029e-05,2.209e-11,0.0,1.414e-11,1.822e-11,1.577e-11,-1.7,12.70,1604.0,1.00,-27.4,-36.0,-17.5,-28.6,70.6,0.0,44.8,-47.0,115.3,-47.0,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.5440e+15,3.913e+03,1.406e+00,2.125,1.0000,4.3032e+15,90.02,94.70,2.02,2.4080e+14,9.98,5.30,4.00,1.4620e-05,0.00,0.00,16.04,-0.099
0.0,1247.000,22.00,48.00,25950.308,24703.308,9.915,459.9,2.871e-05,1.595e-11,190.182,160.572,1590.8,1.000e+05,0.000,4178.558,466.8,4.008e-05,2.196e-11,0.0,1.405e-11,1.810e-11,1.577e-11,-1.1,12.70,1599.9,1.00,-27.4,-36.0,-17.5,-28.2,70.6,0.0,62.1,-47.3,132.7,-47.3,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.5169e+15,3.914e+03,1.406e+00,2.124,1.0000,4.2787e+15,90.07,94.73,2.02,2.3819e+14,9.93,5.27,4.00,1.4010e-05,0.00,0.00,16.04,-0.099
0.0,1248.000,22.00,48.00,25951.308,24703.308,9.915,460.2,2.856e-05,1.585e-11,190.182,160.572,1591.6,1.000e+05,0.000,4179.558,467.1,3.987e-05,2.182e-11,0.0,1.397e-11,1.799e-11,1.557e-11,-1.8,12.70,1605.9,1.00,-27.4,-36.0,-17.6,-28.7,70.6,0.0,54.5,-51.4,125.1,-51.4,112.0,56.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.4899e+15,3.914e+03,1.406e+00,2.124,1.0000,4.2543e+15,90.12,94.75,2.02,2.3561e+14,9.88,5.25,4.00,1.3425e-05,0.00,0.00,16.04,-0.099
